_initial_assets,vars,id,creation_time,failed,failed_reason,time_of_death,type,origin_id,network_id,complete,node_id,participant_id,module_state_id,trial_maker_id,definition,finalized,is_repeat_trial,score,performance_reward,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,n_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,progress_before_trial,progress_after_trial,async_post_trial_required,async_post_trial_requested,async_post_trial_complete,async_post_trial_failed,block_position,block,class,object_type,y,z,p,item_id,question,answers
{},"{""y"": false, ""z"": 0, ""p"": {""0"": 0.6666666666666667, ""1"": 0.3333333333333333}}",512,2025-08-20 16:17:42,False,,,KnowledgeTrial,1,1,True,1,32,93,optimal_treatment,"{""item_id"": 0, ""question"": ""When did Christopher Columbus discover the Americas?"", ""answers"": [""1492 ad"", ""october 1492"", ""1492, in october"", ""in 1492"", ""christopher columbus's first voyage to the americas began on august 3, 1492, when he set sail from spain."", ""ad 1492"", ""october 12, 1492."", ""1492"", ""october 12, 1492"", ""fourteen ninety two"", ""october 12th, 1492""]}",True,False,0.0,0.0,,1841,True,1179.0,,,8.923,105.0,130.0,25.0,0.1891891891891892,0.23423423423423423,False,False,False,False,0,default,KnowledgeTrial,Info,False,0.0,"{""0"": 0.6666666666666667, ""1"": 0.3333333333333333}",0,When did Christopher Columbus discover the Americas?,"[""1492 ad"", ""october 1492"", ""1492, in october"", ""in 1492"", ""christopher columbus's first voyage to the americas began on august 3, 1492, when he set sail from spain."", ""ad 1492"", ""october 12, 1492."", ""1492"", ""october 12, 1492"", ""fourteen ninety two"", ""october 12th, 1492""]"
{},"{""y"": false, ""z"": 0, ""p"": {""0"": 0.4, ""1"": 0.6}}",513,2025-08-20 16:17:52,False,,,KnowledgeTrial,12,12,True,12,32,93,optimal_treatment,"{""item_id"": 11, ""question"": ""Which was the first state to announce its secession from the Union before the Civil War began?"", ""answers"": [""south carolina"", ""s carolina"", ""s. carolina"", ""south caroline"", ""sc""]}",True,False,0.0,0.0,,,True,1181.0,,,7.902,130.0,155.0,25.0,0.23423423423423423,0.27927927927927926,False,False,False,False,0,default,KnowledgeTrial,Info,False,0.0,"{""0"": 0.4, ""1"": 0.6}",11,Which was the first state to announce its secession from the Union before the Civil War began?,"[""south carolina"", ""s carolina"", ""s. carolina"", ""south caroline"", ""sc""]"
{},"{""y"": false, ""z"": 0, ""p"": {""0"": 0.5, ""1"": 0.5}}",514,2025-08-20 16:18:01,False,,,KnowledgeTrial,3,3,True,3,32,93,optimal_treatment,"{""item_id"": 2, ""question"": ""What is the year of the beginning of the American Civil War?"", ""answers"": [""1860"", ""april 12th, 1861"", ""1861"", ""1861-1865"", ""1861 ad"", ""it began on april 12 1861"", ""the american civil war began in 1861. specifically, the first shots were fired at fort sumter, south carolina, on april 12, 1861, marking the beginning of the conflict."", ""ad 1861"", ""in 1861""]}",True,False,0.0,0.0,,,True,1183.0,,,5.07,155.0,180.0,25.0,0.27927927927927926,0.3243243243243243,False,False,False,False,0,default,KnowledgeTrial,Info,False,0.0,"{""0"": 0.5, ""1"": 0.5}",2,What is the year of the beginning of the American Civil War?,"[""1860"", ""april 12th, 1861"", ""1861"", ""1861-1865"", ""1861 ad"", ""it began on april 12 1861"", ""the american civil war began in 1861. specifically, the first shots were fired at fort sumter, south carolina, on april 12, 1861, marking the beginning of the conflict."", ""ad 1861"", ""in 1861""]"
{},"{""y"": false, ""z"": null, ""p"": {""0"": 0.4756785035133362, ""1"": 0.5243214964866638}}",515,2025-08-20 16:18:09,False,,,KnowledgeTrial,21,21,True,21,32,94,optimal_test,"{""item_id"": 5, ""question"": ""What are the only two planets of our solar system that do not possess any moon?"", ""answers"": [""venus and mercury"", ""venus, mercury"", ""mecury and vernus"", ""mercury and venus"", ""mercury & venus"", ""mercury and venus."", ""mercury   venus"", ""mecury and venus"", ""mercury venus"", ""venus mercury"", ""mercury, venus"", ""the only two planets in our solar system that do not possess any moons are mercury and venus."", ""mercury or venus"", ""mercury/venus""]}",True,False,0.0,0.0,,Venus and Uranus,True,1185.0,,,15.902,180.0,205.0,25.0,0.32432432432432434,0.36936936936936937,False,False,False,False,0,default,KnowledgeTrial,Info,False,,"{""0"": 0.4756785035133362, ""1"": 0.5243214964866638}",5,What are the only two planets of our solar system that do not possess any moon?,"[""venus and mercury"", ""venus, mercury"", ""mecury and vernus"", ""mercury and venus"", ""mercury & venus"", ""mercury and venus."", ""mercury   venus"", ""mecury and venus"", ""mercury venus"", ""venus mercury"", ""mercury, venus"", ""the only two planets in our solar system that do not possess any moons are mercury and venus."", ""mercury or venus"", ""mercury/venus""]"
{},"{""y"": true, ""z"": null, ""p"": {""0"": 0.5412406623363495, ""1"": 0.4587593376636505}}",516,2025-08-20 16:18:28,False,,,KnowledgeTrial,16,16,True,16,32,94,optimal_test,"{""item_id"": 0, ""question"": ""What is the name of the first planet of the solar system?"", ""answers"": [""mercury"", ""mecury"", ""mercruy"", ""mercury."", ""the first planet of the solar system is mercury."", ""merc""]}",True,False,1.0,0.0,,Mercury,True,1187.0,,,8.63,205.0,230.0,25.0,0.36936936936936937,0.4144144144144144,False,False,False,False,0,default,KnowledgeTrial,Info,True,,"{""0"": 0.5412406623363495, ""1"": 0.4587593376636505}",0,What is the name of the first planet of the solar system?,"[""mercury"", ""mecury"", ""mercruy"", ""mercury."", ""the first planet of the solar system is mercury."", ""merc""]"
{},"{""y"": true, ""z"": null, ""p"": {""0"": 0.5206779837608337, ""1"": 0.47932201623916626}}",517,2025-08-20 16:18:39,False,,,KnowledgeTrial,28,28,True,28,32,94,optimal_test,"{""item_id"": 12, ""question"": ""Pluto used to be the 9th planet of our solar system, but is no longer considered as a planet by scientists nowadays but as a \u2026?"", ""answers"": [""drawf planet"", ""dwarf"", ""dwarf plane"", ""dwarf planet"", ""dwarf giant"", ""planetoid or dwarf planet"", ""pluto is no longer considered a planet by scientists; instead, it is classified as a dwarf planet."", ""dwarf star"", ""dwarf, planet"", ""dwarf planet?"", ""a dwarf planet"", ""dwarf planet."", ""pluto is no longer considered a planet by scientists nowadays but as a dwarf planet."", ""dwarf plant"", ""dwarf plnt""]}",True,False,1.0,0.0,,dwarf planet,True,1190.0,,,7.694,230.0,255.0,25.0,0.4144144144144144,0.45945945945945943,False,False,False,False,0,default,KnowledgeTrial,Info,True,,"{""0"": 0.5206779837608337, ""1"": 0.47932201623916626}",12,"Pluto used to be the 9th planet of our solar system, but is no longer considered as a planet by scientists nowadays but as a …?","[""drawf planet"", ""dwarf"", ""dwarf plane"", ""dwarf planet"", ""dwarf giant"", ""planetoid or dwarf planet"", ""pluto is no longer considered a planet by scientists; instead, it is classified as a dwarf planet."", ""dwarf star"", ""dwarf, planet"", ""dwarf planet?"", ""a dwarf planet"", ""dwarf planet."", ""pluto is no longer considered a planet by scientists nowadays but as a dwarf planet."", ""dwarf plant"", ""dwarf plnt""]"
{},"{""y"": true, ""z"": null, ""p"": {""0"": 0.38872039318084717, ""1"": 0.6112796068191528}}",518,2025-08-20 16:18:50,False,,,KnowledgeTrial,19,19,True,19,29,91,optimal_test,"{""item_id"": 3, ""question"": ""Which planet has a hexagon shaped cloud formation on its north pole?"", ""answers"": [""saturn"", ""saturn is the planet with a hexagon-shaped cloud formation on its north pole."", ""satrun"", ""saturn has a hexagon-shaped cloud formation on its north pole."", ""saturn's hexagon""]}",True,False,1.0,0.0,,Saturn,True,1192.0,,,17.582,280.0,305.0,25.0,0.5045045045045045,0.5495495495495495,False,False,False,False,0,default,KnowledgeTrial,Info,True,,"{""0"": 0.38872039318084717, ""1"": 0.6112796068191528}",3,Which planet has a hexagon shaped cloud formation on its north pole?,"[""saturn"", ""saturn is the planet with a hexagon-shaped cloud formation on its north pole."", ""satrun"", ""saturn has a hexagon-shaped cloud formation on its north pole."", ""saturn's hexagon""]"
{},"{""y"": false, ""z"": null, ""p"": {""0"": 0.5467675626277924, ""1"": 0.45323243737220764}}",519,2025-08-20 16:18:50,False,,,KnowledgeTrial,18,18,True,18,32,94,optimal_test,"{""item_id"": 2, ""question"": ""Which planet in the solar system is the only one that rotates clockwise?"", ""answers"": [""venus is the only planet in the solar system that rotates clockwise (also known as retrograde rotation)."", ""venus is the only planet in the solar system that rotates clockwise."", ""venus""]}",True,False,0.0,0.0,,Jupiter,True,1197.0,,,107.117,255.0,280.0,25.0,0.45945945945945943,0.5045045045045045,False,False,False,False,0,default,KnowledgeTrial,Info,False,,"{""0"": 0.5467675626277924, ""1"": 0.45323243737220764}",2,Which planet in the solar system is the only one that rotates clockwise?,"[""venus is the only planet in the solar system that rotates clockwise (also known as retrograde rotation)."", ""venus is the only planet in the solar system that rotates clockwise."", ""venus""]"
{},"{""y"": true, ""z"": null, ""p"": {""0"": 0.3049204349517822, ""1"": 0.6950795650482178}}",520,2025-08-20 16:19:14,False,,,KnowledgeTrial,27,27,True,27,29,91,optimal_test,"{""item_id"": 11, ""question"": ""What is the largest celestial object of the asteroid belt?"", ""answers"": [""dwarf planet ceres"", ""the largest celestial object of the asteroid belt is ceres."", ""ceres""]}",True,False,1.0,0.0,,Ceres,True,1194.0,,,36.343,305.0,330.0,25.0,0.5495495495495495,0.5945945945945945,False,False,False,False,0,default,KnowledgeTrial,Info,True,,"{""0"": 0.3049204349517822, ""1"": 0.6950795650482178}",11,What is the largest celestial object of the asteroid belt?,"[""dwarf planet ceres"", ""the largest celestial object of the asteroid belt is ceres."", ""ceres""]"
{},"{""y"": true, ""z"": null, ""p"": {""0"": 0.2473565936088562, ""1"": 0.7526434063911438}}",521,2025-08-20 16:19:58,False,,,KnowledgeTrial,18,18,True,18,29,91,optimal_test,"{""item_id"": 2, ""question"": ""Which planet in the solar system is the only one that rotates clockwise?"", ""answers"": [""venus is the only planet in the solar system that rotates clockwise (also known as retrograde rotation)."", ""venus is the only planet in the solar system that rotates clockwise."", ""venus""]}",True,False,1.0,0.0,,Venus,True,1198.0,,,35.498,330.0,355.0,25.0,0.5945945945945945,0.6396396396396395,False,False,False,False,0,default,KnowledgeTrial,Info,True,,"{""0"": 0.2473565936088562, ""1"": 0.7526434063911438}",2,Which planet in the solar system is the only one that rotates clockwise?,"[""venus is the only planet in the solar system that rotates clockwise (also known as retrograde rotation)."", ""venus is the only planet in the solar system that rotates clockwise."", ""venus""]"
{},"{""y"": false, ""z"": null, ""p"": {""0"": 0.6515527069568634, ""1"": 0.3484472930431366}}",522,2025-08-20 16:20:40,False,,,KnowledgeTrial,25,25,True,25,32,94,optimal_test,"{""item_id"": 9, ""question"": ""What is the name of the first human object that crossed the limits of our solar system?"", ""answers"": [""voygaer"", ""nasa voyager"", ""voyager 1 spacecraft."", ""voyager 1 (or 2)"", ""voyager 1 space craft"", ""the voyager"", ""the first human-made object to cross the limits of our solar system was voyager 1."", ""voyager 1"", ""voyager"", ""the first human object that crossed the limits of our solar system is voyager 1."", ""voyager i""]}",True,False,0.0,0.0,,Apollo 11,True,1200.0,,,11.705,280.0,305.0,25.0,0.5045045045045045,0.5495495495495495,False,False,False,False,0,default,KnowledgeTrial,Info,False,,"{""0"": 0.6515527069568634, ""1"": 0.3484472930431366}",9,What is the name of the first human object that crossed the limits of our solar system?,"[""voygaer"", ""nasa voyager"", ""voyager 1 spacecraft."", ""voyager 1 (or 2)"", ""voyager 1 space craft"", ""the voyager"", ""the first human-made object to cross the limits of our solar system was voyager 1."", ""voyager 1"", ""voyager"", ""the first human object that crossed the limits of our solar system is voyager 1."", ""voyager i""]"
{},"{""y"": true, ""z"": null, ""p"": {""0"": 0.21435308456420898, ""1"": 0.785646915435791}}",523,2025-08-20 16:20:41,False,,,KnowledgeTrial,25,25,True,25,29,91,optimal_test,"{""item_id"": 9, ""question"": ""What is the name of the first human object that crossed the limits of our solar system?"", ""answers"": [""voygaer"", ""nasa voyager"", ""voyager 1 spacecraft."", ""voyager 1 (or 2)"", ""voyager 1 space craft"", ""the voyager"", ""the first human-made object to cross the limits of our solar system was voyager 1."", ""voyager 1"", ""voyager"", ""the first human object that crossed the limits of our solar system is voyager 1."", ""voyager i""]}",True,False,1.0,0.0,,Voyager,True,1204.0,,,24.392,355.0,380.0,25.0,0.6396396396396395,0.6846846846846846,False,False,False,False,0,default,KnowledgeTrial,Info,True,,"{""0"": 0.21435308456420898, ""1"": 0.785646915435791}",9,What is the name of the first human object that crossed the limits of our solar system?,"[""voygaer"", ""nasa voyager"", ""voyager 1 spacecraft."", ""voyager 1 (or 2)"", ""voyager 1 space craft"", ""the voyager"", ""the first human-made object to cross the limits of our solar system was voyager 1."", ""voyager 1"", ""voyager"", ""the first human object that crossed the limits of our solar system is voyager 1."", ""voyager i""]"
{},"{""y"": true, ""z"": null, ""p"": {""0"": 0.31521719694137573, ""1"": 0.6847828030586243}}",524,2025-08-20 16:20:55,False,,,KnowledgeTrial,22,22,True,22,32,94,optimal_test,"{""item_id"": 6, ""question"": ""What is Earth\u2019s only natural satellite?"", ""answers"": [""the moon"", ""the moon?"", ""the  moon"", ""moon"", ""earth's only natural satellite is the moon."", ""the moon (luna)"", ""our moon"", ""moon."", ""the moon/luna"", ""the moon."", ""moom"", ""moon/luna"", ""luna"", ""the moom""]}",True,False,1.0,0.0,,moon,True,1202.0,,,6.507000000000001,305.0,330.0,25.0,0.5495495495495495,0.5945945945945945,False,False,False,False,0,default,KnowledgeTrial,Info,True,,"{""0"": 0.31521719694137573, ""1"": 0.6847828030586243}",6,What is Earth’s only natural satellite?,"[""the moon"", ""the moon?"", ""the  moon"", ""moon"", ""earth's only natural satellite is the moon."", ""the moon (luna)"", ""our moon"", ""moon."", ""the moon/luna"", ""the moon."", ""moom"", ""moon/luna"", ""luna"", ""the moom""]"
{},"{""y"": false, ""z"": null, ""p"": {""0"": 0.676014244556427, ""1"": 0.323985755443573}}",525,2025-08-20 16:21:04,False,,,KnowledgeTrial,29,29,True,29,32,94,optimal_test,"{""item_id"": 13, ""question"": ""Between which planets of our solar system is located the asteroid belt?"", ""answers"": [""mars jupiter"", ""between mars and jupiter"", ""mars, jupiter"", ""mars & jupiter"", ""the asteroid belt is located between the orbits of mars and jupiter."", ""jupiter and mars"", ""jupitter and mar"", ""mars and jupiter."", ""the asteroid belt is located between the planets mars and jupiter."", ""mars and jupiter""]}",True,False,0.0,0.0,,Mars and Saturn,True,1207.0,,,27.448,330.0,355.0,25.0,0.5945945945945945,0.6396396396396395,False,False,False,False,0,default,KnowledgeTrial,Info,False,,"{""0"": 0.676014244556427, ""1"": 0.323985755443573}",13,Between which planets of our solar system is located the asteroid belt?,"[""mars jupiter"", ""between mars and jupiter"", ""mars, jupiter"", ""mars & jupiter"", ""the asteroid belt is located between the orbits of mars and jupiter."", ""jupiter and mars"", ""jupitter and mar"", ""mars and jupiter."", ""the asteroid belt is located between the planets mars and jupiter."", ""mars and jupiter""]"
{},"{""y"": false, ""z"": null, ""p"": {""0"": 0.3985481262207031, ""1"": 0.6014518737792969}}",526,2025-08-20 16:21:34,False,,,KnowledgeTrial,26,26,True,26,32,94,optimal_test,"{""item_id"": 10, ""question"": ""What is the last planet of our solar system?"", ""answers"": [""neptune (since pluto is now a 'minor planet')"", ""neptume"", ""nepturn"", ""neptune""]}",True,False,0.0,0.0,,Uranus,True,1209.0,,,10.094000000000001,355.0,380.0,25.0,0.6396396396396395,0.6846846846846846,False,False,False,False,0,default,KnowledgeTrial,Info,False,,"{""0"": 0.3985481262207031, ""1"": 0.6014518737792969}",10,What is the last planet of our solar system?,"[""neptune (since pluto is now a 'minor planet')"", ""neptume"", ""nepturn"", ""neptune""]"
{},"{""y"": true, ""z"": null, ""p"": {""0"": 0.35538381338119507, ""1"": 0.6446161866188049}}",527,2025-08-20 16:21:47,False,,,KnowledgeTrial,17,17,True,17,32,94,optimal_test,"{""item_id"": 1, ""question"": ""What is the name of the first man that stepped on the Moon?"", ""answers"": [""neil armstron"", ""armstrong?"", ""neil       armstrong"", ""neil  amstrong"", ""neal armstrong"", ""neil arstrong"", ""neil armstrong."", ""niel armstrong"", ""neil armstrong (buzz should be mentioned here too)"", ""neil amstrong"", ""neil a."", ""armstrong"", ""mr. armstrong"", ""neil armstrong""]}",True,False,1.0,0.0,,Neil Armstrong,True,1211.0,,,6.615,380.0,405.0,25.0,0.6846846846846846,0.7297297297297296,False,False,False,False,0,default,KnowledgeTrial,Info,True,,"{""0"": 0.35538381338119507, ""1"": 0.6446161866188049}",1,What is the name of the first man that stepped on the Moon?,"[""neil armstron"", ""armstrong?"", ""neil       armstrong"", ""neil  amstrong"", ""neal armstrong"", ""neil arstrong"", ""neil armstrong."", ""niel armstrong"", ""neil armstrong (buzz should be mentioned here too)"", ""neil amstrong"", ""neil a."", ""armstrong"", ""mr. armstrong"", ""neil armstrong""]"
{},"{""y"": false, ""z"": null, ""p"": {""0"": 0.7805187702178955, ""1"": 0.2194812297821045}}",528,2025-08-20 16:21:57,False,,,KnowledgeTrial,27,27,True,27,32,94,optimal_test,"{""item_id"": 11, ""question"": ""What is the largest celestial object of the asteroid belt?"", ""answers"": [""dwarf planet ceres"", ""the largest celestial object of the asteroid belt is ceres."", ""ceres""]}",True,False,0.0,0.0,,comet,True,1213.0,,,12.469,405.0,430.0,25.0,0.7297297297297296,0.7747747747747746,False,False,False,False,0,default,KnowledgeTrial,Info,False,,"{""0"": 0.7805187702178955, ""1"": 0.2194812297821045}",11,What is the largest celestial object of the asteroid belt?,"[""dwarf planet ceres"", ""the largest celestial object of the asteroid belt is ceres."", ""ceres""]"
{},"{""y"": true, ""z"": null, ""p"": {""0"": 0.18502694368362427, ""1"": 0.8149730563163757}}",529,2025-08-20 16:22:12,False,,,KnowledgeTrial,20,20,True,20,32,94,optimal_test,"{""item_id"": 4, ""question"": ""What is the orbital period of the Earth around the Sun in days?"", ""answers"": [""365 days"", ""364.25"", ""365 or 366 in leap years"", ""365.26"", ""365 days."", ""364.25 days"", ""approximately 365.25 days"", ""365 days (and a quarter that gives us leap years...)"", ""365"", ""365.25 days"", ""365."", ""365.25"", ""365.3""]}",True,False,1.0,0.0,,365.25,True,1215.0,,,9.155999999999999,430.0,455.0,25.0,0.7747747747747746,0.8198198198198197,False,False,False,False,0,default,KnowledgeTrial,Info,True,,"{""0"": 0.18502694368362427, ""1"": 0.8149730563163757}",4,What is the orbital period of the Earth around the Sun in days?,"[""365 days"", ""364.25"", ""365 or 366 in leap years"", ""365.26"", ""365 days."", ""364.25 days"", ""approximately 365.25 days"", ""365 days (and a quarter that gives us leap years...)"", ""365"", ""365.25 days"", ""365."", ""365.25"", ""365.3""]"
{},"{""y"": false, ""z"": null, ""p"": {""0"": 0.8138141185045242, ""1"": 0.18618588149547577}}",530,2025-08-20 16:22:24,False,,,KnowledgeTrial,19,19,True,19,32,94,optimal_test,"{""item_id"": 3, ""question"": ""Which planet has a hexagon shaped cloud formation on its north pole?"", ""answers"": [""saturn"", ""saturn is the planet with a hexagon-shaped cloud formation on its north pole."", ""satrun"", ""saturn has a hexagon-shaped cloud formation on its north pole."", ""saturn's hexagon""]}",True,False,0.0,0.0,,Neptune,True,1217.0,,,11.905000000000001,455.0,480.0,25.0,0.8198198198198197,0.8648648648648647,False,False,False,False,0,default,KnowledgeTrial,Info,False,,"{""0"": 0.8138141185045242, ""1"": 0.18618588149547577}",3,Which planet has a hexagon shaped cloud formation on its north pole?,"[""saturn"", ""saturn is the planet with a hexagon-shaped cloud formation on its north pole."", ""satrun"", ""saturn has a hexagon-shaped cloud formation on its north pole."", ""saturn's hexagon""]"
{},"{""y"": true, ""z"": null, ""p"": {""0"": 0.1260029673576355, ""1"": 0.8739970326423645}}",531,2025-08-20 16:22:39,False,,,KnowledgeTrial,23,23,True,23,32,94,optimal_test,"{""item_id"": 7, ""question"": ""What is the only liveable planet of our solar system?"", ""answers"": [""earth"", ""esrth"", ""earth is the only habitable (livable) planet in our solar system."", ""earth."", ""planet earth"", ""the earth"", ""ear"", ""earth is considered the only habitable (livable) planet of our solar system."", ""eath""]}",True,False,1.0,0.0,,earth,True,1220.0,,,4.855,480.0,505.0,25.0,0.8648648648648647,0.9099099099099097,False,False,False,False,0,default,KnowledgeTrial,Info,True,,"{""0"": 0.1260029673576355, ""1"": 0.8739970326423645}",7,What is the only liveable planet of our solar system?,"[""earth"", ""esrth"", ""earth is the only habitable (livable) planet in our solar system."", ""earth."", ""planet earth"", ""the earth"", ""ear"", ""earth is considered the only habitable (livable) planet of our solar system."", ""eath""]"
{},"{""y"": true, ""z"": 1, ""p"": {""0"": 0.25, ""1"": 0.75}}",532,2025-08-20 16:23:07,False,,,KnowledgeTrial,14,14,True,14,33,96,optimal_treatment,"{""item_id"": 13, ""question"": ""What is the name of the document with the first ten amendments to the Constitution that detail the protection of individual liberties?"", ""answers"": [""bill of right"", ""bill ofrights"", ""the bill of rights?"", ""the bill of rights"", ""the biil of rights"", ""bill of rights""]}",True,False,1.0,0.0,,Bill of rights,True,1229.0,,,57.798,55.0,80.0,25.0,0.09909909909909911,0.14414414414414417,False,False,False,False,0,default,KnowledgeTrial,Info,True,1.0,"{""0"": 0.25, ""1"": 0.75}",13,What is the name of the document with the first ten amendments to the Constitution that detail the protection of individual liberties?,"[""bill of right"", ""bill ofrights"", ""the bill of rights?"", ""the bill of rights"", ""the biil of rights"", ""bill of rights""]"
{},"{""y"": true, ""z"": 1, ""p"": {""0"": 0.6666666666666667, ""1"": 0.3333333333333333}}",533,2025-08-20 16:24:07,False,,,KnowledgeTrial,8,8,True,8,33,96,optimal_treatment,"{""item_id"": 7, ""question"": ""Who was the first President to live in the White House?"", ""answers"": [""adams"", ""joh adams"", ""john adams"", ""john adams?"", ""john quincy adams"", ""the first president to live in the white house was john adams."", ""john q. adams"", ""president john adams""]}",True,False,1.0,0.0,,John Adams,True,1234.0,,,16.38,80.0,105.0,25.0,0.14414414414414417,0.1891891891891892,False,False,False,False,0,default,KnowledgeTrial,Info,True,1.0,"{""0"": 0.6666666666666667, ""1"": 0.3333333333333333}",7,Who was the first President to live in the White House?,"[""adams"", ""joh adams"", ""john adams"", ""john adams?"", ""john quincy adams"", ""the first president to live in the white house was john adams."", ""john q. adams"", ""president john adams""]"
{},"{""y"": false, ""z"": 1, ""p"": {""0"": 0.3076923076923077, ""1"": 0.6923076923076923}}",534,2025-08-20 16:24:12,False,,,KnowledgeTrial,2,2,True,2,34,98,optimal_treatment,"{""item_id"": 1, ""question"": ""What is the date of the United States Declaration of Independence?"", ""answers"": [""14th july ,1776"", ""4 july 1776"", ""1776, july 4th"", ""july 4 1776"", ""juky 4 1776"", ""7/4/1776"", ""july 4,1776"", ""july 4th, 1776"", ""6-4-1776"", ""07/04/1776"", ""july 4, 1976"", ""7/7/1776"", ""july, 4 1776"", ""in 1776"", ""4th july 1776"", ""1776 ad"", ""7/4/76"", ""04/06/1776"", ""1776 july 4"", ""july 4, 1776"", ""ad 1776"", ""1776"", ""7/04/1776"", ""july 4th 1776""]}",True,False,0.0,0.0,,,True,1232.0,,,6.9110000000000005,55.0,80.0,25.0,0.09909909909909911,0.14414414414414417,False,False,False,False,0,default,KnowledgeTrial,Info,False,1.0,"{""0"": 0.3076923076923077, ""1"": 0.6923076923076923}",1,What is the date of the United States Declaration of Independence?,"[""14th july ,1776"", ""4 july 1776"", ""1776, july 4th"", ""july 4 1776"", ""juky 4 1776"", ""7/4/1776"", ""july 4,1776"", ""july 4th, 1776"", ""6-4-1776"", ""07/04/1776"", ""july 4, 1976"", ""7/7/1776"", ""july, 4 1776"", ""in 1776"", ""4th july 1776"", ""1776 ad"", ""7/4/76"", ""04/06/1776"", ""1776 july 4"", ""july 4, 1776"", ""ad 1776"", ""1776"", ""7/04/1776"", ""july 4th 1776""]"
{},"{""y"": false, ""z"": 1, ""p"": {""0"": 0.625, ""1"": 0.375}}",535,2025-08-20 16:24:21,False,,,KnowledgeTrial,6,6,True,6,34,98,optimal_treatment,"{""item_id"": 5, ""question"": ""When did the US declare war on Japan?"", ""answers"": [""1941"", ""8 december 1941"", ""december 8 1941"", ""dec. 8, 1941"", ""the united states declared war on japan on december 8, 1941, the day after the japanese attack on pearl harbor."", ""december 8th, 1941"", ""december 7th, 1941"", ""december 9, 1941"", ""1941 ad"", ""december 8, 1941"", ""dec 7,1941"", ""ad 1941"", ""december 1945"", ""8th december,1941"", ""december 7, 1941"", ""november 7, 1941"", ""in 1941"", ""dec 8 1941"", ""dec 7 1941"", ""december 8"", ""dec 8, 1941""]}",True,False,0.0,0.0,,,True,1236.0,,,7.5649999999999995,80.0,105.0,25.0,0.14414414414414417,0.1891891891891892,False,False,False,False,0,default,KnowledgeTrial,Info,False,1.0,"{""0"": 0.625, ""1"": 0.375}",5,When did the US declare war on Japan?,"[""1941"", ""8 december 1941"", ""december 8 1941"", ""dec. 8, 1941"", ""the united states declared war on japan on december 8, 1941, the day after the japanese attack on pearl harbor."", ""december 8th, 1941"", ""december 7th, 1941"", ""december 9, 1941"", ""1941 ad"", ""december 8, 1941"", ""dec 7,1941"", ""ad 1941"", ""december 1945"", ""8th december,1941"", ""december 7, 1941"", ""november 7, 1941"", ""in 1941"", ""dec 8 1941"", ""dec 7 1941"", ""december 8"", ""dec 8, 1941""]"
{},"{""y"": false, ""z"": 1, ""p"": {""0"": 0.5555555555555556, ""1"": 0.4444444444444444}}",536,2025-08-20 16:24:26,False,,,KnowledgeTrial,4,4,True,4,33,96,optimal_treatment,"{""item_id"": 3, ""question"": ""What is the year of the beginning of the Confederation Period?"", ""answers"": [""1783 ad"", ""ad 1783"", ""1780"", ""1783"", ""1781"", ""march 1st, 1781"", ""in 1783""]}",True,False,0.0,0.0,,,True,1238.0,,,11.529,105.0,130.0,25.0,0.1891891891891892,0.23423423423423423,False,False,False,False,0,default,KnowledgeTrial,Info,False,1.0,"{""0"": 0.5555555555555556, ""1"": 0.4444444444444444}",3,What is the year of the beginning of the Confederation Period?,"[""1783 ad"", ""ad 1783"", ""1780"", ""1783"", ""1781"", ""march 1st, 1781"", ""in 1783""]"
{},"{""y"": false, ""z"": 1, ""p"": {""0"": 0.375, ""1"": 0.625}}",537,2025-08-20 16:24:30,False,,,KnowledgeTrial,1,1,True,1,34,98,optimal_treatment,"{""item_id"": 0, ""question"": ""When did Christopher Columbus discover the Americas?"", ""answers"": [""1492 ad"", ""october 1492"", ""1492, in october"", ""in 1492"", ""christopher columbus's first voyage to the americas began on august 3, 1492, when he set sail from spain."", ""ad 1492"", ""october 12, 1492."", ""1492"", ""october 12, 1492"", ""fourteen ninety two"", ""october 12th, 1492""]}",True,False,0.0,0.0,,,True,1240.0,,,11.841,105.0,130.0,25.0,0.1891891891891892,0.23423423423423423,False,False,False,False,0,default,KnowledgeTrial,Info,False,1.0,"{""0"": 0.375, ""1"": 0.625}",0,When did Christopher Columbus discover the Americas?,"[""1492 ad"", ""october 1492"", ""1492, in october"", ""in 1492"", ""christopher columbus's first voyage to the americas began on august 3, 1492, when he set sail from spain."", ""ad 1492"", ""october 12, 1492."", ""1492"", ""october 12, 1492"", ""fourteen ninety two"", ""october 12th, 1492""]"
